order_item_id,order_id,item_id,quantity,item_price
102225,41032,3853,3,13.84
102226,41032,2686,1,15.65
102227,41032,3495,1,45.02
102228,41033,3395,3,5.44
102229,41034,1948,3,26.67
102230,41035,4367,2,12.4
102231,41036,2363,2,40.24
102232,41036,3625,3,40.04
102233,41036,1089,3,8.47
102234,41036,1463,1,6.48
102235,41037,1071,3,42.26
102236,41037,1553,1,14.18
102237,41037,4440,3,46.66
102238,41037,91,2,38.56
102239,41038,4622,2,22.14
102240,41038,1516,1,29.56
102241,41038,856,1,28.92
102242,41039,1605,2,32.43
102243,41039,4913,3,33.51
102244,41039,4126,1,15.37
102245,41039,4074,3,34.41
102246,41040,2089,2,7.48
102247,41040,1036,2,19.2
102248,41041,201,1,16.5
102249,41041,4623,1,19.77
102250,41041,4850,3,19.44
102251,41042,1874,1,18.82
102252,41042,3488,1,38.14
102253,41043,618,3,11.29
102254,41043,1948,2,26.67
102255,41044,2033,3,47.24
102256,41044,1025,1,32.77
102257,41044,2150,1,40.01
102258,41044,4540,2,8.79
102259,41044,4434,2,48.85
102260,41045,2154,1,19.88
102261,41045,4447,1,47.01
102262,41046,1941,3,9.45
102263,41046,4614,1,43.9
102264,41046,4218,3,30.52
102265,41047,1788,3,48.92
102266,41048,4459,2,7.86
102267,41048,4870,2,36.22
102268,41049,3532,2,24.64
102269,41049,1503,2,38.27
102270,41050,2916,3,46.52
102271,41051,4186,1,8.86
102272,41051,4613,1,21.15
102273,41051,1971,1,28.09
102274,41051,1258,2,39.35
102275,41052,4536,2,34.35
102276,41052,2661,3,26.43
102277,41052,2411,1,43.99
102278,41053,2965,2,13.96
102279,41053,4841,1,17.53
102280,41053,880,1,43.9
102281,41054,1034,2,16.73
102282,41054,2052,1,46.42
102283,41054,4335,1,24.76
102284,41054,2859,1,27.49
102285,41054,2342,3,15.65
102286,41054,1816,3,27.3
102287,41054,3486,2,21.95
102288,41055,1980,3,18.55
102289,41056,3619,3,35.96
102290,41056,4950,2,22.66
102291,41056,4996,3,8.37
102292,41056,4545,1,38.05
102293,41057,2046,2,21.57
102294,41057,4230,3,31.57
102295,41058,2966,3,41.55
102296,41059,655,1,46.93
102297,41060,2701,3,20.13
102298,41060,4562,3,31.21
102299,41061,3417,3,14.33
102300,41061,3942,3,42.68
102301,41062,3342,3,49.63
102302,41063,3908,1,9.4
102303,41064,907,2,29.53
102304,41065,1878,3,24.49
102305,41065,3317,2,19.21
102306,41065,2712,2,12.23
102307,41065,1948,3,26.67
102308,41066,3799,3,40.7
102309,41067,3660,1,11.46
102310,41068,357,1,13.8
102311,41068,3945,2,26.75
102312,41068,382,1,28.68
102313,41068,4994,2,44.35
102314,41069,4537,2,25.38
102315,41070,1829,2,40.84
102316,41071,4490,1,40.76
102317,41072,3776,1,20.95
102318,41073,3324,2,19.48
102319,41073,2897,1,6.79
102320,41073,1839,1,31.68
102321,41074,3791,2,43.97
102322,41075,2365,2,32.03
102323,41075,1898,1,16.23
102324,41075,977,1,32.26
102325,41076,225,3,43.84
102326,41076,3361,2,49.82
102327,41077,3235,3,42.98
102328,41078,4393,1,6.61
102329,41078,4276,2,19.89
102330,41078,841,1,12.8
102331,41079,1647,1,11.8
102332,41079,2517,3,31.25
102333,41079,341,1,19.37
102334,41079,4680,2,23.56
102335,41080,3404,3,14.45
102336,41081,1611,3,16.2
102337,41081,947,2,16.44
102338,41081,1946,3,41.88
102339,41082,1713,1,9.3
102340,41082,1811,3,15.94
102341,41082,137,2,24.88
102342,41082,1384,2,9.96
102343,41083,600,1,24.25
102344,41084,3026,2,35.75
102345,41084,625,3,34.49
102346,41085,3541,1,46.08
102347,41086,4739,1,21.76
102348,41086,3782,3,27.09
102349,41087,4419,2,41.18
102350,41087,4128,1,17.9
102351,41087,3729,1,32.63
102352,41088,851,1,34.09
102353,41088,857,1,19.97
102354,41088,2460,2,49.56
102355,41089,4531,2,46.82
102356,41089,520,3,25.93
102357,41090,1382,3,34.79
102358,41091,4780,1,35.22
102359,41091,1186,1,5.02
102360,41092,292,3,44.38
102361,41092,1516,3,29.56
102362,41092,1660,1,21.78
102363,41092,4646,1,37.46
102364,41092,801,1,24.38
102365,41092,2171,3,30.11
102366,41093,3413,2,49.67
102367,41093,3341,2,23.25
102368,41093,977,3,32.26
102369,41094,1493,1,19.65
102370,41094,2185,2,8.52
102371,41094,1283,3,42.54
102372,41094,1832,3,43.91
102373,41095,187,3,15.24
102374,41096,2939,1,17.96
102375,41097,636,3,19.14
102376,41097,965,3,25.9
102377,41098,173,3,45.43
102378,41099,77,1,20.04
102379,41099,2739,1,45.13
102380,41099,147,1,34.06
102381,41099,3261,1,45.35
102382,41100,1939,3,29.09
102383,41100,1424,1,14.43
102384,41100,3437,2,12.75
102385,41100,3899,1,49.88
102386,41101,2260,2,48.88
102387,41101,1356,3,28.99
102388,41101,2506,2,30.6
102389,41101,4052,3,36.72
102390,41102,148,2,5.31
102391,41102,3072,3,35.51
102392,41102,2248,1,18.46
102393,41102,459,3,28.79
102394,41102,3992,2,29.98
102395,41103,3878,1,43.5
102396,41103,1706,1,10.37
102397,41103,1467,2,13.67
102398,41103,1791,1,34.25
102399,41104,97,1,15.72
102400,41104,4741,2,14.01
102401,41105,4545,3,38.05
102402,41105,1353,2,45.36
102403,41105,2191,2,21.19
102404,41105,2764,2,17.6
102405,41105,4348,2,15.56
102406,41106,2347,3,32.11
102407,41106,4952,2,48.32
102408,41106,4946,2,38.32
102409,41106,129,2,12.2
102410,41107,4347,2,20.04
102411,41107,2809,1,42.23
102412,41107,76,2,42.44
102413,41107,3083,1,16.77
102414,41107,1779,2,43.12
102415,41108,783,2,44.65
102416,41108,1626,2,45.51
102417,41108,3465,3,42.5
102418,41109,1935,3,12.7
102419,41109,3247,1,30.04
102420,41109,791,3,22.01
102421,41109,2377,3,35.99
102422,41110,620,1,15.83
102423,41110,4453,3,23.11
102424,41110,1746,2,38.75
102425,41110,1284,1,15.59
102426,41110,3029,3,19.15
102427,41110,4318,1,35.59
102428,41111,4183,3,47.34
102429,41111,3935,3,49.74
102430,41111,3384,1,48.36
102431,41111,2615,3,7.17
102432,41112,2679,3,6.97
102433,41113,4516,3,5.73
102434,41113,4572,1,44.81
102435,41114,760,1,13.69
102436,41114,4707,3,30.98
102437,41114,2791,2,22.12
102438,41115,2544,3,33.24
102439,41115,1604,2,15.33
102440,41116,1962,1,21.59
102441,41116,4303,1,10.15
102442,41116,1129,1,12.92
102443,41117,2392,2,31.12
102444,41118,4841,1,17.53
102445,41119,2397,1,37.16
102446,41119,4595,3,44.36
102447,41119,143,1,31.34
102448,41119,4525,2,12.43
102449,41119,2409,2,19.31
102450,41119,3844,3,23.32
102451,41120,1439,2,17.36
102452,41121,1754,1,13.18
102453,41121,1108,3,48.68
102454,41121,66,2,47.46
102455,41121,1011,3,40.82
102456,41122,4941,3,41.52
102457,41122,3656,1,16.21
102458,41123,2409,3,19.31
102459,41123,4599,3,38.47
102460,41123,487,2,22.97
102461,41123,3097,1,8.61
102462,41124,1631,2,10.16
102463,41124,1985,3,34.09
102464,41124,4510,2,28.29
102465,41125,3491,3,15.09
102466,41125,3443,1,27.81
102467,41125,301,1,16.52
102468,41126,4683,1,19.23
102469,41126,2942,3,35.3
102470,41126,4164,1,45.06
102471,41126,3183,3,8.56
102472,41126,1347,1,26.11
102473,41126,2481,2,32.95
102474,41126,4202,3,34.35
102475,41126,3859,2,37.36
102476,41127,4720,3,39.99
102477,41128,1393,3,31.08
102478,41128,1617,1,16.29
102479,41128,60,3,7.02
102480,41128,1226,3,25.43
102481,41129,381,1,30.45
102482,41129,1164,3,27.71
102483,41130,1165,2,14.71
102484,41131,3404,3,14.45
102485,41132,2763,3,25.8
102486,41133,823,3,37.55
102487,41133,805,2,47.32
102488,41133,1466,1,16.4
102489,41134,2510,3,44.19
102490,41135,1818,2,38.29
102491,41136,453,1,19.13
102492,41136,1990,2,45.82
102493,41136,1103,1,9.38
102494,41136,620,2,15.83
102495,41136,666,3,49.37
102496,41137,4024,3,17.64
102497,41137,872,1,37.79
102498,41138,4869,1,8.7
102499,41139,4113,2,24.38
102500,41140,1606,1,16.51
102501,41140,4080,3,40.56
102502,41141,1780,1,42.2
102503,41141,3446,2,25.58
102504,41141,3126,3,17.23
102505,41142,3975,2,23.44
102506,41142,4016,1,20.01
102507,41142,4263,2,33.05
102508,41143,4512,2,20.43
102509,41144,2012,3,28.84
102510,41145,1491,3,44.9
102511,41145,4940,3,35.07
102512,41145,2598,2,42.18
102513,41146,1767,3,34.42
102514,41146,2486,3,24.99
102515,41146,3897,2,44.21
102516,41146,2945,3,26.12
102517,41146,3898,3,7.36
102518,41146,1363,1,45.31
102519,41146,4589,3,6.11
102520,41147,3047,1,46.82
102521,41147,3822,3,33.94
102522,41148,664,1,48.34
102523,41148,2943,3,25.19
102524,41148,4200,2,49.99
102525,41149,4866,3,14.11
102526,41150,2400,2,21.82
102527,41150,240,1,23.0
102528,41151,3171,3,29.76
102529,41151,4596,1,19.78
102530,41151,3660,2,11.46
102531,41151,1309,2,29.06
102532,41151,4271,2,29.51
102533,41151,4780,2,35.22
102534,41152,1400,2,49.73
102535,41152,4908,2,34.4
102536,41152,3001,3,49.89
102537,41153,3112,1,35.71
102538,41153,3921,2,28.14
102539,41153,4795,3,27.06
102540,41154,4893,1,27.29
102541,41155,2512,2,7.01
102542,41155,240,3,23.0
102543,41155,1600,1,22.84
102544,41155,2115,3,38.87
102545,41156,2602,1,34.5
102546,41157,3313,2,16.59
102547,41157,1194,2,35.87
102548,41158,1333,3,7.54
102549,41158,1863,2,27.01
102550,41158,4576,2,33.31
102551,41159,997,2,16.18
102552,41160,3870,1,44.22
102553,41161,4466,3,30.4
102554,41162,4073,3,36.26
102555,41163,4201,3,27.98
102556,41163,388,2,10.94
102557,41163,4437,2,27.55
102558,41164,4660,2,45.65
102559,41165,3523,2,40.97
102560,41165,4435,2,34.63
102561,41166,370,1,20.52
102562,41167,1461,1,37.71
102563,41167,1614,1,9.97
102564,41168,2723,1,12.07
102565,41168,4113,2,24.38
102566,41168,3044,1,48.37
102567,41168,1462,3,29.31
102568,41169,148,1,5.31
102569,41170,4672,1,39.28
102570,41170,1531,1,8.32
102571,41170,1119,2,49.95
102572,41171,4585,2,41.48
102573,41171,1406,1,16.56
102574,41171,4378,1,49.08
102575,41172,620,1,15.83
102576,41172,1214,3,13.69
102577,41172,3949,2,48.32
102578,41173,1448,3,23.87
102579,41173,927,2,45.75
102580,41174,1768,1,7.07
102581,41174,4303,1,10.15
102582,41174,3395,2,5.44
102583,41175,2385,2,34.31
102584,41176,3996,2,48.74
102585,41177,3242,1,7.33
102586,41177,4487,2,17.54
102587,41177,2227,1,11.69
102588,41178,1421,3,26.05
102589,41178,4540,2,8.79
102590,41178,294,2,26.08
102591,41178,3544,3,19.03
102592,41179,1689,1,19.26
102593,41180,1857,2,7.75
102594,41180,2619,3,18.25
102595,41180,2305,3,39.58
102596,41181,2360,3,26.91
102597,41181,643,1,17.56
102598,41181,1617,1,16.29
102599,41181,4666,3,44.58
102600,41182,4586,1,15.84
102601,41182,1620,3,35.63
102602,41182,3960,2,48.31
102603,41183,4643,1,29.91
102604,41183,1792,2,23.41
102605,41183,3460,2,24.5
102606,41184,3886,1,22.99
102607,41184,2611,3,11.51
102608,41184,2619,3,18.25
102609,41185,4884,3,7.71
102610,41185,1676,1,17.64
102611,41185,4034,3,34.12
102612,41185,2889,2,26.57
102613,41186,319,2,18.1
102614,41187,696,1,5.06
102615,41187,1055,1,47.86
102616,41188,1892,1,17.24
102617,41188,1571,3,13.87
102618,41188,732,3,5.95
102619,41189,4126,1,15.37
102620,41190,4341,2,21.58
102621,41191,2900,3,26.52
102622,41191,1971,2,28.09
102623,41191,4925,1,28.6
102624,41192,381,1,30.45
102625,41192,243,3,36.2
102626,41193,741,3,35.14
102627,41194,4592,2,42.45
102628,41195,2571,2,8.56
102629,41195,2603,2,47.18
102630,41195,3465,1,42.5
102631,41196,3479,1,22.55
102632,41197,3612,1,32.38
102633,41197,1334,1,44.01
102634,41198,2867,1,27.43
102635,41199,1798,3,38.37
102636,41200,2132,3,46.27
102637,41200,2539,3,23.93
102638,41201,1001,3,38.41
102639,41201,3791,1,43.97
102640,41201,2719,1,31.18
102641,41201,1813,1,21.51
102642,41201,2189,1,30.18
102643,41201,518,1,26.4
102644,41202,2571,3,8.56
102645,41203,1120,1,5.74
102646,41203,4608,2,42.88
102647,41204,4246,2,41.98
102648,41204,4541,2,32.06
102649,41204,422,2,27.99
102650,41204,2772,3,36.24
102651,41204,1638,1,33.69
102652,41204,2074,1,9.14
102653,41205,1296,3,9.01
102654,41205,411,3,19.73
102655,41205,3528,2,22.8
102656,41205,1919,2,27.58
102657,41206,3098,1,25.79
102658,41207,3733,1,17.79
102659,41207,2502,3,33.12
102660,41207,732,2,5.95
102661,41208,3951,2,25.01
102662,41208,1392,2,36.59
102663,41208,1449,3,35.39
102664,41208,3419,3,25.27
102665,41208,3962,1,13.78
102666,41209,560,2,17.48
102667,41210,2559,2,35.79
102668,41210,2749,3,39.1
102669,41210,4807,3,11.24
102670,41211,532,2,10.42
102671,41211,2605,2,39.57
102672,41212,817,3,15.67
102673,41212,2857,1,29.18
102674,41212,1184,3,13.04
102675,41213,3241,1,43.1
102676,41213,1509,3,16.8
102677,41214,2812,3,20.9
102678,41215,2000,3,39.89
102679,41215,4898,3,40.72
102680,41215,1867,1,37.66
102681,41216,1395,3,7.7
102682,41216,3579,2,15.26
102683,41217,4445,3,17.44
102684,41217,2142,3,12.27
102685,41218,1230,2,8.45
102686,41219,2464,1,49.89
102687,41219,3804,3,9.43
102688,41220,4874,2,36.28
102689,41221,3491,1,15.09
102690,41222,3543,3,19.99
102691,41222,1466,2,16.4
102692,41223,2937,3,46.2
102693,41224,1202,1,14.55
102694,41224,4670,2,9.86
102695,41224,3128,1,41.78
102696,41225,2143,2,18.29
102697,41225,3020,2,36.35
102698,41225,3140,3,31.82
102699,41225,2717,1,40.24
102700,41226,3149,1,47.65
102701,41226,4228,3,28.22
102702,41227,788,3,25.47
102703,41227,3484,2,7.97
102704,41227,2434,2,41.6
102705,41227,4120,1,16.67
102706,41227,4099,1,32.11
102707,41228,3543,1,19.99
102708,41228,4465,2,32.45
102709,41228,1054,2,15.07
102710,41228,4913,1,33.51
102711,41228,1982,3,12.25
102712,41228,2646,2,39.84
102713,41229,3743,3,40.48
102714,41230,2086,3,20.42
102715,41230,1615,2,22.49
102716,41230,3516,1,39.02
102717,41230,4472,3,43.95
102718,41231,124,1,21.18
102719,41231,4515,3,25.5
102720,41231,840,3,42.23
102721,41231,494,1,9.45
102722,41231,230,1,17.69
102723,41232,2039,2,23.92
102724,41232,3094,1,17.98
102725,41232,901,2,48.87
102726,41233,2739,3,45.13
102727,41234,4807,1,11.24
102728,41234,4019,3,13.31
102729,41235,3368,2,31.83
102730,41235,2907,3,18.62
102731,41235,4087,1,7.65
102732,41236,4308,1,33.64
102733,41237,3886,2,22.99
102734,41238,4054,2,15.54
102735,41239,4418,2,17.38
102736,41239,1107,3,26.96
102737,41239,4908,3,34.4
102738,41239,15,1,35.88
102739,41239,4387,3,23.16
102740,41240,2590,1,19.0
102741,41241,3413,3,49.67
102742,41241,1171,3,47.63
102743,41241,3815,1,10.59
102744,41242,508,2,22.98
102745,41243,1517,3,49.41
102746,41243,2317,1,36.97
102747,41243,635,1,36.98
102748,41244,2399,2,39.7
102749,41244,701,3,42.92
102750,41244,2163,1,32.83
102751,41245,1735,3,33.93
102752,41245,4257,2,43.1
102753,41245,1751,1,49.0
102754,41245,2947,1,19.83
102755,41246,4974,3,32.52
102756,41246,1359,2,38.01
102757,41247,2286,1,15.64
102758,41247,4058,3,49.21
102759,41248,3949,1,48.32
102760,41249,4182,2,33.83
102761,41249,3544,1,19.03
102762,41250,1311,2,37.85
102763,41251,1267,3,41.55
102764,41252,1004,3,49.5
102765,41253,1503,3,38.27
102766,41253,94,1,24.99
102767,41254,2594,1,12.6
102768,41255,1117,1,8.1
102769,41256,4548,3,26.75
102770,41257,1482,1,19.4
102771,41257,4524,1,42.05
102772,41258,4283,2,21.87
102773,41258,2680,2,12.1
102774,41258,2055,3,15.48
102775,41259,3491,1,15.09
102776,41260,3083,1,16.77
102777,41260,466,1,35.49
102778,41260,2480,1,20.07
102779,41260,3099,1,12.26
102780,41260,499,3,8.25
102781,41260,2018,1,43.6
102782,41261,286,1,21.21
102783,41261,2763,2,25.8
102784,41261,2830,1,33.7
102785,41262,3419,1,25.27
102786,41263,3907,2,5.19
102787,41264,76,2,42.44
102788,41265,1836,1,25.66
102789,41265,2510,2,44.19
102790,41266,1460,2,20.89
102791,41266,3144,3,32.8
102792,41266,764,3,8.34
102793,41267,1197,3,14.72
102794,41267,3338,3,38.76
102795,41267,1731,2,18.22
102796,41268,3853,2,13.84
102797,41268,2549,1,49.35
102798,41268,4898,2,40.72
102799,41269,3577,3,26.53
102800,41269,316,2,49.34
102801,41269,2855,1,16.82
102802,41270,928,2,30.96
102803,41271,775,2,47.57
102804,41271,2244,1,9.08
102805,41271,1057,3,30.55
102806,41271,984,1,10.55
102807,41271,1967,1,45.52
102808,41271,100,3,43.22
102809,41272,2320,3,37.15
102810,41273,2919,2,42.47
102811,41273,4966,2,32.51
102812,41273,392,3,6.71
102813,41273,3976,3,45.15
102814,41274,459,2,28.79
102815,41275,3240,3,27.84
102816,41275,633,1,17.04
102817,41276,1898,1,16.23
102818,41276,2312,2,32.73
102819,41276,4086,2,39.5
102820,41276,3730,3,41.02
102821,41277,4966,2,32.51
102822,41277,2535,3,38.78
102823,41278,3295,1,33.43
102824,41278,2717,3,40.24
102825,41278,12,1,17.57
102826,41279,1889,2,11.85
102827,41280,3737,1,22.87
102828,41280,3876,1,23.21
102829,41280,465,3,20.29
102830,41281,3534,3,10.18
102831,41281,961,3,18.5
102832,41282,2994,3,26.1
102833,41282,76,3,42.44
102834,41283,4992,1,12.4
102835,41283,2481,1,32.95
102836,41284,2831,1,6.83
102837,41285,4899,2,40.48
102838,41285,409,2,42.26
102839,41285,785,3,9.6
102840,41286,3771,3,8.21
102841,41287,2884,3,26.52
102842,41287,4238,1,29.29
102843,41287,189,2,10.86
102844,41287,2525,1,46.48
102845,41287,4230,2,31.57
102846,41287,1898,2,16.23
102847,41288,2727,1,21.86
102848,41288,1508,3,21.27
102849,41288,138,2,6.51
102850,41289,3631,3,28.52
102851,41289,486,2,37.72
102852,41290,2748,3,9.83
102853,41291,3835,2,44.42
102854,41292,2987,2,37.0
102855,41292,952,2,30.82
102856,41293,1816,2,27.3
102857,41293,556,1,47.32
102858,41294,4299,2,42.53
102859,41294,3900,3,18.76
102860,41294,4240,1,20.96
102861,41294,1632,2,9.17
102862,41295,3840,3,20.41
102863,41295,3631,2,28.52
102864,41296,1003,3,5.43
102865,41297,166,3,32.24
102866,41298,1101,3,34.79
102867,41299,3302,1,43.98
102868,41299,408,2,37.48
102869,41299,4310,3,38.83
102870,41299,4484,2,30.15
102871,41300,4809,2,8.4
102872,41300,2103,2,11.17
102873,41301,3259,3,46.56
102874,41301,2006,2,26.41
102875,41302,4090,1,5.14
102876,41303,1832,1,43.91
102877,41303,3497,2,11.66
102878,41303,2062,2,49.87
102879,41304,3701,1,36.89
102880,41304,532,2,10.42
102881,41304,4826,1,39.38
102882,41304,3187,2,19.54
102883,41305,3646,1,38.21
102884,41305,987,2,33.19
102885,41305,4412,2,7.53
102886,41305,3150,3,8.68
102887,41306,843,3,23.66
102888,41306,2118,3,9.3
102889,41307,4757,3,25.71
102890,41307,4380,1,46.66
102891,41307,931,2,30.47
102892,41307,722,1,28.34
102893,41307,2962,2,33.68
102894,41308,4780,3,35.22
102895,41308,4758,2,33.49
102896,41308,4371,2,48.13
102897,41308,2724,1,41.91
102898,41308,3399,3,44.82
102899,41308,3475,3,30.3
102900,41309,2264,1,25.17
102901,41310,4278,2,12.71
102902,41311,1979,3,11.22
102903,41311,3879,3,49.81
102904,41312,2062,2,49.87
102905,41313,1370,2,33.42
102906,41313,4188,3,10.66
102907,41313,775,3,47.57
102908,41313,3923,1,18.65
102909,41314,1584,1,47.42
102910,41314,1202,3,14.55
102911,41315,2997,3,13.12
102912,41315,4864,2,12.76
102913,41315,3398,3,18.19
102914,41315,3070,3,14.18
102915,41316,114,3,5.38
102916,41316,2109,1,9.31
102917,41316,4057,2,35.89
102918,41316,3084,1,9.18
102919,41316,3799,2,40.7
102920,41317,3091,1,20.52
102921,41317,2004,2,42.67
102922,41318,3362,1,47.64
102923,41318,3662,1,19.29
102924,41318,2712,2,12.23
102925,41319,150,1,39.01
102926,41319,1476,2,20.7
102927,41320,3511,3,21.48
102928,41320,3828,3,41.02
102929,41320,1070,2,26.95
102930,41321,1835,1,44.96
102931,41322,3325,1,24.24
102932,41322,475,3,26.44
102933,41323,1386,2,28.36
102934,41323,2163,2,32.83
102935,41323,2025,1,27.56
102936,41323,3270,2,21.49
102937,41323,1383,2,12.53
102938,41323,4982,1,11.24
102939,41323,3348,3,23.57
102940,41323,3051,2,21.91
102941,41324,2606,1,42.75
102942,41324,2222,1,15.05
102943,41324,3851,3,29.51
102944,41325,1122,1,14.57
102945,41326,2809,2,42.23
102946,41327,3195,1,47.95
102947,41327,931,1,30.47
102948,41328,1165,2,14.71
102949,41328,1167,2,41.23
102950,41329,4681,1,37.22
102951,41329,779,3,9.26
102952,41329,3249,3,31.09
102953,41330,3086,3,19.59
102954,41330,1705,1,44.22
102955,41331,1879,3,43.17
102956,41332,459,2,28.79
102957,41332,4364,1,21.1
102958,41332,3764,3,48.06
102959,41333,2779,3,48.32
102960,41333,2210,1,27.28
102961,41334,778,1,8.86
102962,41334,194,2,47.06
102963,41334,4073,2,36.26
102964,41335,4039,2,21.48
102965,41335,85,1,8.35
102966,41335,4391,1,31.65
102967,41335,503,2,48.22
102968,41335,4980,3,20.09
102969,41335,4419,2,41.18
102970,41336,4114,2,33.49
102971,41337,401,3,17.36
102972,41337,3262,1,11.09
102973,41337,3054,2,36.95
102974,41338,4627,1,38.47
102975,41338,2604,1,31.1
102976,41339,1149,3,31.59
102977,41340,1380,1,38.28
102978,41340,1154,1,23.4
102979,41341,1558,3,5.95
102980,41341,4728,1,12.63
102981,41341,4240,2,20.96
102982,41341,3341,1,23.25
102983,41342,265,2,14.41
102984,41342,3,2,26.12
102985,41342,3194,1,44.95
102986,41342,4197,3,6.42
102987,41342,3896,3,45.51
102988,41343,4234,3,10.14
102989,41343,3357,1,14.95
102990,41343,2777,1,19.49
102991,41344,2857,3,29.18
102992,41344,3535,1,44.11
102993,41344,2814,2,25.65
102994,41344,656,2,22.66
102995,41344,4008,2,13.13
102996,41345,3279,1,15.07
102997,41345,1141,2,39.02
102998,41345,2762,1,12.74
102999,41346,488,1,21.73
103000,41346,4790,1,31.66
103001,41346,4455,1,47.84
103002,41347,908,2,21.84
103003,41347,4886,1,18.32
103004,41347,1070,2,26.95
103005,41348,4480,2,39.8
103006,41348,2301,3,28.31
103007,41348,4818,3,35.83
103008,41349,641,1,24.13
103009,41349,83,1,25.85
103010,41349,4840,2,33.82
103011,41349,3637,2,30.15
103012,41350,895,2,48.46
103013,41350,4081,1,16.44
103014,41350,1452,1,28.57
103015,41351,1245,3,26.13
103016,41351,3533,3,42.09
103017,41351,4058,3,49.21
103018,41352,526,2,5.02
103019,41352,886,2,8.77
103020,41353,3034,3,15.2
103021,41353,1208,2,32.7
103022,41354,4949,2,11.94
103023,41355,1299,2,41.92
103024,41356,212,3,32.73
103025,41357,4946,3,38.32
103026,41357,3008,1,5.44
103027,41357,274,2,23.48
103028,41357,2720,1,18.93
103029,41358,1105,3,25.07
103030,41358,1890,3,38.12
103031,41358,3663,1,6.95
103032,41358,4086,1,39.5
103033,41359,3203,3,16.8
103034,41359,765,1,19.44
103035,41359,4074,3,34.41
103036,41359,3014,1,36.0
103037,41359,2277,2,47.56
103038,41360,1675,2,19.27
103039,41360,1224,2,36.59
103040,41360,938,3,26.68
103041,41361,2241,1,39.37
103042,41362,369,3,35.32
103043,41362,3083,2,16.77
103044,41362,955,3,34.47
103045,41363,3854,1,43.74
103046,41363,3398,1,18.19
103047,41364,2426,1,11.45
103048,41365,3096,2,47.57
103049,41365,2722,1,10.75
103050,41366,3815,1,10.59
103051,41366,291,2,33.94
103052,41366,4269,2,39.82
103053,41366,2662,3,17.83
103054,41366,2159,2,49.75
103055,41367,2541,1,46.67
103056,41367,250,3,48.13
103057,41367,2304,3,32.8
103058,41368,3386,1,13.23
103059,41368,4060,1,39.8
103060,41368,4102,2,10.34
103061,41369,326,1,15.04
103062,41369,955,2,34.47
103063,41370,3423,2,15.98
103064,41370,206,3,23.92
103065,41371,4421,2,11.98
103066,41371,1952,2,33.06
103067,41371,1021,2,32.98
103068,41371,3530,3,47.19
103069,41371,4431,3,7.38
103070,41371,25,1,11.54
103071,41372,574,1,12.44
103072,41373,4379,1,35.48
103073,41373,3335,2,7.44
103074,41373,3564,1,43.09
103075,41374,2769,3,16.62
103076,41375,3377,1,45.02
103077,41375,557,2,25.53
103078,41376,2870,2,8.19
103079,41376,3976,2,45.15
103080,41376,2003,2,43.63
103081,41376,583,1,29.37
103082,41377,4885,1,47.79
103083,41377,584,2,25.49
103084,41378,1209,2,5.32
103085,41379,2367,2,6.87
103086,41379,1152,2,13.48
103087,41379,2253,1,19.37
103088,41379,4434,3,48.85
103089,41380,11,1,39.57
103090,41380,1995,2,31.97
103091,41381,868,3,9.37
103092,41381,899,1,25.14
103093,41382,1484,2,6.22
103094,41382,2394,2,30.05
103095,41383,4775,1,30.43
103096,41383,3078,3,16.04
103097,41383,140,3,37.36
103098,41383,3446,1,25.58
103099,41384,242,3,11.82
103100,41384,3594,2,28.6
103101,41384,1294,3,31.34
103102,41384,554,1,28.04
103103,41385,435,1,25.29
103104,41385,1893,3,38.68
103105,41386,3835,1,44.42
103106,41386,2891,3,25.85
103107,41387,2981,2,35.73
103108,41387,46,2,49.17
103109,41387,2886,3,46.43
103110,41387,1356,2,28.99
103111,41387,4112,3,40.68
103112,41387,4064,1,39.36
103113,41388,4588,3,41.54
103114,41389,4317,3,17.46
103115,41389,3247,3,30.04
103116,41390,3548,1,9.35
103117,41390,673,2,31.33
103118,41390,4339,3,20.17
103119,41390,4344,1,48.78
103120,41390,2005,2,40.56
103121,41391,1692,2,40.15
103122,41392,3190,1,12.77
103123,41392,227,3,13.84
103124,41393,3904,3,27.04
103125,41393,2028,1,26.97
103126,41394,1641,1,35.7
103127,41394,3040,2,44.48
103128,41394,4356,1,44.4
103129,41395,84,2,28.65
103130,41396,4730,3,11.57
103131,41396,181,3,13.23
103132,41396,647,1,39.01
103133,41396,4134,1,5.75
103134,41396,3397,2,16.86
103135,41397,88,3,42.5
103136,41397,2781,2,37.5
103137,41398,2876,3,7.52
103138,41399,715,2,10.39
103139,41399,759,2,45.56
103140,41399,2731,3,9.03
103141,41399,1764,1,28.17
103142,41400,2954,2,21.36
103143,41400,2352,2,11.99
103144,41400,394,2,10.12
103145,41400,4471,2,29.5
103146,41401,1205,3,11.7
103147,41402,2338,1,45.57
103148,41402,3251,3,11.96
103149,41403,4678,3,26.18
103150,41403,2855,1,16.82
103151,41403,3168,1,10.15
103152,41404,1253,2,19.24
103153,41405,196,1,32.92
103154,41405,2013,1,22.13
103155,41406,2867,1,27.43
103156,41407,2399,2,39.7
103157,41407,1426,2,49.85
103158,41408,1859,3,30.0
103159,41408,3796,3,25.21
103160,41409,1666,1,40.04
103161,41410,1916,2,31.88
103162,41411,4150,3,12.03
103163,41412,252,2,41.88
103164,41412,1750,2,18.2
103165,41412,1253,3,19.24
103166,41412,3708,1,10.09
103167,41413,202,1,16.13
