id,order_id,promo_id,discount_amount
3582,18009,24,42.01
3583,40913,6,137.64
3584,43728,9,22.16
3585,26437,7,62.65
3586,20436,24,9.17
3587,8870,11,40.19
3588,43513,44,68.03
3589,23447,33,102.83
3590,48561,6,45.25
3591,17522,45,88.25
3592,12034,43,2.38
3593,15307,26,19.01
3594,45859,25,15.38
3595,41061,47,15.77
3596,40805,48,17.23
3597,22446,50,15.33
3598,37704,33,78.6
3599,28503,13,47.26
3600,40265,14,92.89
3601,10060,45,4.97
3602,42946,25,34.76
3603,21906,15,4.41
3604,11451,10,11.1
3605,28896,45,38.83
3606,43467,25,58.36
3607,26209,8,10.43
3608,5457,19,18.56
3609,36070,26,43.61
3610,25687,1,19.13
3611,22180,25,58.81
3612,36223,22,77.7
3613,6802,50,158.51
3614,34394,27,49.91
3615,23710,33,30.66
3616,45374,38,3.07
3617,24944,39,31.45
3618,4749,23,9.31
3619,2117,13,11.88
3620,18378,22,118.44
3621,30263,34,6.19
3622,21223,34,16.29
3623,16539,38,29.52
3624,867,36,65.61
3625,28885,20,113.38
3626,6180,46,39.44
3627,5817,43,107.57
3628,34571,28,77.56
3629,18790,46,37.55
3630,43329,9,6.54
3631,9281,45,11.42
3632,1340,34,7.47
3633,15332,13,28.07
3634,30847,23,80.48
3635,44258,50,62.18
3636,5288,31,9.58
3637,49688,30,74.22
3638,14896,6,85.69
3639,41936,22,25.74
3640,3087,35,55.13
3641,20199,41,10.41
3642,1885,3,85.59
3643,4809,36,73.84
3644,16576,31,30.15
3645,27027,19,21.24
3646,44799,20,34.38
3647,49940,7,17.63
3648,18328,50,4.0
3649,15800,25,22.78
3650,2003,38,19.03
3651,31526,33,39.44
3652,18446,39,59.04
3653,15029,29,10.63
3654,12635,22,29.9
3655,13962,26,69.2
3656,27906,28,68.51
3657,15959,26,64.87
3658,6137,8,0.89
3659,31558,16,27.71
3660,6963,36,90.56
3661,45309,39,3.77
3662,4352,38,87.49
3663,22598,42,19.17
3664,49778,19,35.13
3665,29158,9,10.35
3666,17808,5,35.76
3667,16074,11,137.47
3668,1542,25,21.75
3669,45338,31,20.77
3670,36411,47,12.02
3671,707,18,15.92
3672,48142,32,60.2
3673,10049,29,22.08
3674,20392,19,8.69
3675,48593,23,28.99
3676,17063,49,33.6
3677,24902,37,21.35
3678,49360,38,7.49
3679,25222,8,2.4
3680,16391,19,47.57
3681,294,31,26.0
3682,46309,6,113.32
3683,16001,21,20.18
3684,39533,32,8.97
3685,23212,7,141.05
3686,27171,50,137.58
3687,14976,30,72.14
3688,1456,8,7.59
3689,17598,19,42.3
3690,41806,8,17.48
3691,39348,26,11.41
3692,20290,15,49.75
3693,6594,30,2.88
3694,45255,35,91.87
3695,49179,9,67.18
3696,47302,34,20.46
3697,29682,49,15.19
3698,35616,35,95.11
3699,10298,41,6.93
3700,36579,44,94.73
3701,8336,27,39.02
3702,49730,36,22.0
3703,6462,45,47.53
3704,36001,49,27.05
3705,39619,23,12.04
3706,34216,40,93.92
3707,12167,19,61.52
3708,23503,10,24.75
3709,49441,28,101.84
3710,34876,20,75.2
3711,13776,18,34.26
3712,44497,36,25.1
3713,33926,25,47.52
3714,49810,6,58.16
3715,40679,4,14.31
3716,39890,24,41.86
3717,17525,9,34.54
3718,36547,45,16.88
3719,38433,21,13.84
3720,2152,34,8.08
3721,32454,31,38.79
3722,24000,17,20.31
3723,19004,4,66.56
3724,40827,42,59.65
3725,36397,41,31.68
3726,3205,18,59.24
3727,2165,44,17.12
3728,28077,12,6.82
3729,11943,15,2.96
3730,45806,4,20.57
3731,43604,23,34.47
3732,30425,8,2.8
3733,13288,38,28.39
3734,33934,25,19.49
3735,49500,27,97.12
3736,3556,7,73.66
3737,7796,35,40.83
3738,49515,8,40.44
3739,34785,12,4.8
3740,26283,29,56.75
3741,18351,6,69.08
3742,31431,31,24.19
3743,25243,23,32.95
3744,12412,7,97.81
3745,8056,20,4.44
3746,2795,48,145.15
3747,38025,7,47.13
3748,23886,31,8.53
3749,32682,45,43.71
3750,31448,2,9.81
3751,43925,22,15.94
3752,21422,49,36.66
3753,44505,35,13.29
3754,27269,35,42.77
3755,20469,37,45.78
3756,56,12,8.78
3757,17034,26,47.31
3758,43992,42,48.33
3759,40404,16,25.74
3760,23129,2,22.1
3761,17383,17,6.19
3762,39903,9,3.89
3763,18797,49,34.67
3764,42883,33,53.01
3765,30385,34,8.05
3766,45036,27,57.1
3767,4593,24,18.06
3768,48574,12,15.74
3769,35490,35,17.15
3770,31457,42,83.35
3771,49772,36,113.16
3772,23968,22,61.59
3773,25133,33,14.89
3774,49325,27,61.1
3775,19954,32,25.15
3776,4659,23,37.8
3777,22596,15,14.3
3778,25590,3,90.53
3779,6477,8,26.49
3780,7114,35,12.56
3781,22649,37,16.61
3782,3950,27,125.2
3783,25415,26,15.61
3784,23184,9,7.12
3785,17879,47,31.73
3786,24784,3,28.85
3787,41297,23,24.83
3788,14541,27,34.4
3789,25771,17,21.01
3790,20907,24,72.25
3791,47262,2,35.21
3792,49389,48,19.0
3793,12809,42,121.27
3794,24486,13,6.09
3795,38867,1,7.34
3796,2030,31,25.02
3797,35308,15,20.96
3798,46843,50,5.83
3799,6922,25,13.33
3800,30051,23,36.58
3801,1844,11,81.57
3802,39783,40,39.58
3803,26214,24,10.89
3804,3286,31,30.68
3805,24840,31,28.21
3806,35695,48,47.21
3807,2204,5,68.99
3808,32804,46,81.34
3809,45229,31,26.11
3810,44279,46,80.77
3811,10933,35,20.96
3812,4990,9,6.07
3813,46292,32,54.4
3814,44754,47,1.34
3815,8000,2,5.36
3816,8026,40,60.86
3817,39221,35,4.92
3818,4584,43,61.02
3819,31344,11,14.18
3820,2388,20,39.77
3821,8466,32,8.28
3822,16132,32,69.52
3823,15317,1,14.19
3824,27820,7,39.84
3825,29188,46,35.19
3826,48687,11,19.58
3827,16149,16,20.97
3828,26539,20,34.57
3829,20264,17,6.37
3830,40896,16,34.8
3831,7442,15,25.99
3832,10468,16,26.54
3833,22094,5,65.63
3834,30312,18,17.52
3835,12019,31,5.36
3836,40584,5,97.54
3837,11148,17,29.78
3838,1329,28,34.97
3839,26160,22,89.05
3840,17944,13,3.55
3841,36553,34,13.7
3842,13476,6,9.01
3843,13419,36,34.05
3844,46493,22,134.44
3845,39891,47,28.39
3846,14053,8,20.39
3847,47178,50,66.02
3848,31722,46,12.94
3849,11700,21,50.04
3850,23401,17,16.48
3851,46659,20,98.54
3852,47328,26,223.0
3853,16782,11,56.01
3854,36903,18,67.67
3855,30307,50,10.92
3856,7698,23,56.02
3857,23726,1,39.22
3858,12563,32,29.61
3859,6767,42,113.14
3860,42288,23,15.29
3861,3030,35,12.02
3862,30482,12,4.42
3863,42812,43,12.45
3864,13808,41,11.19
3865,27740,4,89.42
3866,14527,42,34.81
3867,14847,21,6.72
3868,43387,33,75.91
3869,19533,21,84.47
3870,24011,40,14.82
3871,38189,33,87.19
3872,7067,4,18.16
3873,40676,1,21.14
3874,32782,29,34.43
3875,31433,18,48.41
3876,374,33,53.19
3877,21933,29,14.53
3878,32152,31,25.93
3879,30732,31,13.11
3880,23895,50,88.13
3881,6082,14,66.76
3882,21737,18,41.63
3883,4242,3,121.58
3884,40424,42,64.0
3885,47695,33,42.56
3886,27635,44,43.03
3887,18588,6,76.76
3888,33340,16,24.57
3889,29145,11,11.08
3890,40887,47,7.39
3891,29469,45,45.58
3892,5610,27,13.17
3893,10024,4,34.03
3894,43532,5,4.38
3895,2159,8,46.36
3896,45503,24,71.76
3897,28082,42,97.18
3898,41302,49,0.98
3899,22016,25,43.75
3900,43166,14,136.32
3901,28330,10,61.56
3902,46612,39,5.41
3903,6016,36,81.17
3904,11513,34,21.68
3905,37038,5,51.76
3906,38423,25,81.61
3907,9075,50,42.85
3908,30969,23,48.05
3909,39740,8,34.83
3910,3119,13,19.82
3911,31934,43,16.87
3912,43514,11,39.58
3913,18904,8,10.39
3914,36904,7,78.15
3915,975,13,84.18
3916,20718,17,2.19
3917,28107,14,38.86
3918,34754,28,51.7
3919,26537,36,114.59
3920,1107,3,131.79
3921,6118,30,97.76
3922,4700,20,143.29
3923,34726,36,53.97
3924,9575,43,76.21
3925,41008,9,6.34
3926,18469,49,40.79
3927,11590,5,66.75
3928,33558,24,68.32
3929,21011,21,23.82
3930,17256,30,88.1
3931,48363,29,3.61
3932,2597,9,30.02
3933,14523,39,21.42
3934,24120,30,35.01
3935,29764,31,68.44
3936,8108,19,19.77
3937,44986,50,50.08
3938,39814,46,71.46
3939,4246,37,4.95
3940,24260,13,21.1
3941,29080,50,78.0
3942,48460,6,3.53
3943,37676,36,57.71
3944,35186,6,60.41
3945,21156,33,38.77
3946,39377,41,5.26
3947,14972,2,18.31
3948,47640,14,36.42
3949,3553,34,9.11
3950,10658,18,53.92
3951,38427,4,15.09
3952,12002,21,72.22
3953,4558,43,49.05
3954,24979,19,28.19
3955,41682,22,52.81
3956,5130,43,66.02
3957,48182,1,52.22
3958,23365,43,16.7
3959,40953,29,32.79
3960,13796,48,56.1
3961,9439,11,58.57
3962,44113,5,84.54
3963,27248,37,7.05
3964,47920,32,19.91
3965,30314,9,34.53
3966,21679,37,7.9
3967,48025,6,149.33
3968,3061,27,46.52
3969,41071,37,14.87
3970,44907,22,131.45
3971,15919,48,151.03
3972,12622,12,4.98
3973,24381,13,37.19
3974,29875,13,13.95
3975,8425,38,27.5
3976,40379,31,63.88
3977,49110,39,17.42
3978,36955,30,102.83
3979,24958,31,22.03
3980,23525,23,31.48
3981,41765,24,5.13
3982,41739,10,62.03
3983,18845,40,18.79
3984,7293,43,39.99
3985,19296,24,22.9
3986,14600,44,6.09
3987,6481,21,12.8
3988,18296,33,2.13
3989,40508,22,71.27
3990,7700,23,18.65
3991,30943,22,57.93
3992,21857,14,42.24
3993,27575,35,3.29
3994,10410,15,29.2
3995,49468,13,69.19
3996,25935,24,129.86
3997,41629,10,26.41
3998,49578,36,19.62
3999,37411,34,11.55
4000,739,28,26.42
4001,13424,18,103.5
4002,10978,41,1.1
4003,16071,19,24.2
4004,44572,39,34.35
4005,41217,48,38.52
4006,30381,49,3.72
4007,35553,21,60.17
4008,6902,5,57.31
4009,14910,40,24.5
4010,11994,24,84.31
4011,41473,5,75.32
4012,36935,14,127.05
4013,40610,3,66.12
4014,30406,23,27.84
4015,47175,13,42.02
4016,22584,8,20.1
4017,14390,37,31.68
4018,19557,49,21.48
4019,36471,13,83.2
4020,275,16,35.81
4021,14103,36,40.49
4022,37363,8,14.43
4023,40994,38,32.41
4024,43214,36,79.77
4025,12634,20,53.51
4026,7963,48,4.91
4027,4103,34,11.53
4028,4405,8,6.68
4029,45291,20,93.49
4030,16550,14,68.58
4031,41341,24,46.77
4032,34551,29,56.65
4033,996,28,63.42
4034,583,28,45.3
4035,6437,3,59.09
4036,37898,1,41.1
4037,9352,20,8.2
4038,45052,14,77.83
4039,41664,45,18.64
4040,41012,45,36.69
4041,35010,42,14.73
4042,18951,28,83.48
4043,28287,38,20.95
4044,30258,41,11.44
4045,18196,46,112.58
4046,41748,12,17.02
4047,40983,36,57.51
4048,22523,20,47.68
4049,23229,25,50.66
4050,31279,18,85.5
4051,36988,27,15.92
4052,10528,41,3.78
4053,19069,2,22.64
4054,8363,26,25.51
4055,27876,40,47.97
4056,41655,15,65.77
4057,43534,7,15.95
4058,31425,9,3.12
4059,42344,37,41.44
4060,10173,27,58.85
4061,29839,43,66.16
4062,49366,9,8.95
4063,26789,17,13.96
4064,639,28,74.97
4065,19243,20,16.34
4066,36490,41,3.19
4067,36502,28,19.85
4068,6658,25,18.8
4069,32964,14,76.74
4070,34502,15,9.85
4071,12255,14,100.63
4072,19426,44,42.77
4073,14694,30,11.83
4074,16697,48,37.69
4075,49613,6,12.28
4076,34999,27,14.6
4077,15218,36,67.14
4078,43901,40,77.78
4079,11394,6,62.8
4080,11888,27,44.1
4081,20985,42,64.02
4082,49219,4,54.07
4083,4505,46,10.35
4084,38012,2,2.38
4085,15425,32,23.17
4086,48377,11,50.97
4087,42775,20,87.84
4088,26738,25,4.31
4089,45913,47,6.25
4090,27467,17,25.99
4091,38188,26,48.85
4092,47959,24,130.24
4093,30653,6,9.39
4094,49269,30,19.01
4095,31626,41,18.1
4096,16103,49,21.4
4097,7792,8,3.82
4098,36430,23,78.39
4099,36016,12,7.7
4100,15669,49,13.81
4101,39950,48,53.01
4102,26670,32,90.73
4103,18892,9,58.92
4104,28335,21,10.67
4105,47894,38,36.79
4106,39293,38,43.99
4107,9839,9,32.4
4108,39480,12,20.69
4109,13891,24,61.22
4110,660,46,74.29
4111,26664,43,48.37
4112,12896,7,84.58
4113,27488,21,57.8
4114,49863,1,50.01
4115,31755,6,10.27
4116,26357,28,11.54
4117,43392,7,59.93
4118,48475,23,17.11
4119,16041,2,16.49
4120,5066,44,23.97
4121,27487,23,18.44
4122,30521,46,11.96
4123,49792,26,84.91
4124,14730,17,36.9
4125,42662,20,52.24
4126,3941,30,66.55
4127,1073,40,51.01
4128,3973,10,30.32
4129,11659,2,52.08
4130,25024,37,83.34
4131,45876,19,21.34
4132,33155,24,48.86
4133,8766,37,111.64
4134,9838,44,5.99
4135,1116,6,97.63
4136,36149,47,2.75
4137,19856,30,46.55
4138,389,28,33.95
4139,27454,22,63.55
4140,1747,14,33.72
4141,46217,27,113.72
4142,723,22,105.17
4143,6332,43,73.4
4144,21365,15,69.03
4145,7893,34,11.75
4146,2383,33,16.35
4147,34679,31,3.33
4148,1597,31,12.28
4149,35645,20,30.93
4150,23581,46,133.86
4151,17555,14,82.24
4152,2414,10,13.43
4153,16213,17,13.22
4154,24368,27,17.07
4155,26013,30,38.37
4156,46844,12,25.76
4157,28764,19,49.45
4158,516,17,22.43
4159,44978,24,14.17
4160,47346,28,11.95
4161,42413,50,18.74
4162,31792,15,81.63
4163,19163,17,2.87
4164,16716,39,40.96
4165,29298,39,13.74
4166,29608,9,14.83
4167,16699,8,9.32
4168,6657,50,75.19
4169,47970,6,178.64
4170,21105,6,39.0
4171,39686,39,10.63
4172,1911,20,20.47
4173,49082,31,37.37
4174,41417,43,4.98
4175,28942,7,24.24
4176,25814,24,70.57
4177,9393,5,58.79
4178,9488,45,7.6
4179,8321,16,34.25
4180,42054,29,39.38
4181,13475,4,61.17
4182,12945,46,110.25
4183,8652,31,20.67
4184,22042,5,14.8
4185,31064,43,87.69
4186,38570,37,40.47
4187,42432,3,110.91
4188,42881,14,27.09
4189,43175,3,172.69
4190,20098,10,70.46
4191,22759,19,11.36
4192,5121,2,27.62
4193,2028,37,9.11
4194,43357,33,17.37
4195,46928,47,35.94
4196,28428,4,23.98
4197,12976,35,42.78
4198,43678,16,33.89
4199,29033,49,17.68
4200,39434,40,53.32
4201,38295,48,126.7
4202,29376,49,45.26
4203,7630,14,70.7
4204,49497,14,94.98
4205,23317,47,18.93
4206,43499,7,60.76
4207,21608,20,66.26
4208,47612,47,1.87
4209,24141,5,129.68
4210,38140,7,79.56
4211,2592,16,5.74
4212,44519,31,41.95
4213,24417,17,4.94
4214,6244,29,21.28
4215,4073,43,89.83
4216,40784,40,30.17
4217,48964,29,12.75
4218,23115,5,16.0
4219,31125,18,15.89
4220,35163,2,5.58
4221,46463,47,19.56
4222,6894,19,65.72
4223,30920,46,57.71
4224,42936,21,70.35
4225,42535,39,12.7
4226,20471,39,27.85
4227,37473,25,7.83
4228,25005,8,22.86
4229,49036,30,63.73
4230,38095,10,11.92
4231,40739,38,24.93
4232,35829,36,82.57
4233,24425,24,7.06
4234,39184,24,121.71
4235,24484,4,44.9
4236,48791,20,49.12
4237,30160,44,90.87
4238,12824,19,8.12
4239,37204,15,29.13
4240,698,46,146.05
4241,46477,13,40.22
4242,47829,37,35.65
4243,22805,10,6.05
4244,37970,10,72.71
4245,38499,8,18.06
4246,25600,28,5.81
4247,34470,28,70.13
4248,24477,6,59.27
4249,46032,28,59.26
4250,34565,16,3.76
4251,22431,44,61.67
4252,23741,16,14.15
4253,30219,28,81.1
4254,2986,21,10.49
4255,48444,18,24.08
4256,17791,22,137.44
4257,7850,11,16.78
4258,42724,41,6.81
4259,45306,9,26.18
4260,2348,2,20.37
4261,20892,20,57.79
4262,37113,28,23.57
4263,40357,3,34.33
4264,30967,27,95.65
4265,8729,38,29.26
4266,37223,12,10.46
4267,16562,22,48.34
4268,32987,10,9.93
4269,15021,29,10.14
4270,1255,11,31.12
4271,9131,3,68.04
4272,21260,31,1.75
4273,5572,33,33.08
4274,8181,50,30.54
4275,13615,42,8.49
4276,41762,36,23.24
4277,44930,40,58.43
4278,2331,21,111.91
4279,23178,32,12.22
4280,47186,31,3.74
4281,16494,14,10.5
4282,46564,12,14.16
4283,13437,43,21.36
4284,19789,3,76.83
4285,5323,48,53.45
4286,28316,40,37.73
4287,22529,10,21.22
4288,20190,12,1.94
4289,13810,2,15.15
4290,31222,42,14.8
4291,36375,13,20.21
4292,42507,25,50.29
4293,5483,30,22.84
4294,6706,21,105.86
4295,4092,40,23.44
4296,36444,33,53.43
4297,11489,43,17.37
4298,37765,19,52.6
4299,49897,48,24.5
4300,16742,1,33.33
4301,47007,50,16.72
4302,32880,42,42.5
4303,3422,10,45.01
4304,31932,47,8.73
4305,23691,3,12.79
4306,30811,29,66.57
4307,21150,17,4.2
4308,44743,29,22.13
4309,5905,14,33.41
4310,113,44,97.56
4311,11500,28,18.4
4312,45667,6,104.55
4313,40626,26,39.66
4314,23495,39,59.66
4315,31639,48,67.01
4316,41959,21,72.61
4317,3232,28,73.08
4318,35169,28,11.09
4319,14070,1,87.49
4320,1724,37,70.01
4321,26493,28,23.14
4322,17191,30,96.49
4323,14987,40,90.0
4324,26744,4,25.68
4325,32151,17,14.89
4326,21680,12,3.45
4327,32472,42,68.23
4328,17573,15,22.5
4329,6825,1,43.52
4330,39612,8,34.34
4331,48104,44,14.4
4332,43639,35,8.38
4333,33610,45,20.35
4334,42926,49,24.53
4335,44086,32,35.59
4336,3379,16,18.61
4337,39135,20,43.13
4338,44178,37,19.86
4339,21276,12,1.79
4340,30174,9,36.66
4341,1569,36,30.2
4342,38043,37,53.02
4343,40002,32,51.81
4344,34622,39,19.74
4345,16024,22,27.25
4346,45176,10,29.38
4347,34318,27,49.96
4348,49851,46,61.82
4349,14999,38,26.17
4350,36040,36,21.99
4351,7564,23,14.52
4352,16723,41,8.74
4353,28039,1,23.6
4354,5089,26,25.81
4355,9166,36,52.18
4356,47339,42,156.88
4357,4300,29,10.31
4358,9775,8,21.36
4359,4094,16,23.23
4360,37728,50,17.93
4361,47418,11,31.13
4362,44245,35,19.5
4363,4349,27,27.45
4364,11402,7,32.52
4365,45784,22,120.46
4366,29720,20,45.74
4367,18691,30,20.06
4368,30144,43,73.73
4369,1291,12,3.96
4370,2143,20,33.91
4371,26700,8,11.91
4372,31629,1,11.34
4373,31415,15,57.65
4374,18536,33,142.91
4375,26822,18,34.0
4376,29976,41,8.16
4377,4205,3,102.53
4378,45622,21,40.4
4379,18847,11,4.87
4380,49706,23,11.36
4381,8126,8,17.49
4382,24905,31,27.37
4383,38224,40,68.67
4384,17493,46,23.09
4385,47560,1,83.18
4386,28132,23,8.84
4387,35744,27,21.01
4388,11465,48,126.46
4389,3409,32,47.16
4390,48137,27,47.62
4391,15678,12,4.8
4392,7117,11,79.96
4393,46517,46,19.81
4394,323,25,24.6
4395,49289,14,11.71
4396,2353,48,59.95
4397,2534,19,36.21
4398,16507,45,24.37
4399,26163,25,42.19
4400,33762,30,51.52
4401,24247,18,38.14
4402,35965,6,144.96
4403,40463,50,24.38
4404,17785,36,73.33
4405,29128,40,14.68
4406,23642,24,48.45
4407,7435,19,3.27
4408,23855,27,30.63
4409,48816,1,107.88
4410,13404,34,8.18
4411,23986,44,28.24
4412,16691,39,38.31
4413,4042,36,27.31
4414,29436,39,42.09
4415,22572,7,48.74
4416,33874,23,33.44
4417,592,4,18.18
4418,36079,20,27.47
4419,42949,4,8.09
4420,33463,34,7.23
4421,49906,17,3.13
4422,25743,15,34.79
4423,23349,15,104.2
4424,38968,50,51.03
4425,33731,19,13.46
4426,34678,9,27.55
4427,33459,6,18.79
4428,13609,2,11.3
4429,44414,10,14.3
4430,8212,1,22.18
4431,15824,19,85.52
4432,18170,26,83.56
4433,24608,6,73.99
4434,31873,43,35.78
4435,36559,12,30.24
4436,37317,30,2.82
4437,893,13,131.6
4438,18282,43,103.29
4439,7642,11,111.1
4440,21827,48,29.21
4441,24103,28,63.24
4442,31910,2,27.73
4443,19051,6,53.39
4444,102,17,7.17
4445,46362,33,42.25
4446,34508,2,10.35
4447,28844,30,15.79
4448,17843,28,29.64
4449,7537,25,2.29
4450,23444,50,23.96
4451,21548,38,32.63
4452,46987,1,71.39
4453,17758,13,33.66
4454,31127,37,98.26
4455,886,27,8.72
4456,13438,9,4.43
4457,11325,44,36.0
4458,30497,23,24.69
4459,21045,40,111.05
4460,41905,6,10.49
4461,40531,21,13.52
4462,39694,31,31.81
4463,7499,15,19.04
4464,49576,45,9.33
4465,16824,47,3.89
4466,20453,11,26.35
4467,25729,16,2.74
4468,47666,3,54.71
4469,15321,19,4.07
4470,37538,28,111.12
4471,2526,33,10.33
4472,5025,23,36.36
4473,30506,1,33.31
4474,42595,37,63.62
4475,13072,11,114.7
4476,3749,34,5.42
4477,10434,32,1.87
4478,197,46,71.56
4479,23270,5,21.97
4480,12738,21,15.79
4481,13125,36,85.92
4482,46650,36,50.7
4483,16831,18,59.87
4484,23149,15,63.24
4485,26721,42,14.23
4486,20741,49,86.91
4487,12128,3,3.95
4488,3962,38,29.92
4489,25965,10,49.72
4490,25060,27,2.56
4491,38508,32,23.01
4492,43241,35,56.42
4493,46900,48,27.88
4494,35444,12,26.03
4495,16592,48,166.66
4496,26334,6,44.5
4497,32584,28,8.32
4498,20974,23,36.55
4499,3136,33,20.38
4500,31704,6,75.94
4501,32484,16,21.01
4502,26364,15,105.84
4503,18113,31,56.02
4504,36494,28,52.14
4505,3114,17,19.96
4506,35466,47,8.93
4507,21762,25,51.81
4508,3028,14,27.48
4509,19216,40,15.7
4510,30088,40,43.68
4511,16876,26,57.17
4512,6056,18,50.33
4513,1571,41,12.48
4514,1638,25,6.86
4515,38241,32,19.59
4516,49917,10,9.19
4517,1081,38,87.72
4518,36269,7,36.06
4519,34791,29,15.58
4520,47445,16,53.22
4521,48150,44,22.04
4522,41270,9,12.27
4523,46395,40,45.87
4524,27531,48,15.43
4525,18405,47,5.82
4526,28464,6,60.46
4527,9934,30,87.5
4528,45346,13,10.79
4529,9228,29,25.98
4530,33497,49,4.23
4531,3905,37,116.74
4532,43797,26,48.81
4533,47211,27,11.34
4534,32058,10,20.1
4535,18911,34,11.5
4536,17946,43,40.58
4537,41923,10,29.91
4538,32070,22,70.3
4539,15996,36,27.55
4540,32734,10,22.6
4541,18772,33,24.45
4542,21644,3,89.55
4543,22786,14,40.64
4544,5825,44,87.17
4545,28967,38,2.9
4546,17495,50,14.47
4547,44808,31,63.2
4548,43517,26,149.74
4549,21174,46,54.56
4550,42431,30,54.9
4551,45914,4,47.79
4552,37730,49,28.74
4553,33942,17,16.33
4554,37944,10,10.49
4555,4363,19,81.29
4556,24963,19,45.15
4557,36385,48,47.61
4558,48273,4,112.42
4559,38078,9,6.75
4560,37646,48,34.96
4561,3133,15,24.14
4562,12079,6,85.03
4563,38610,26,16.96
4564,27821,38,51.17
4565,3238,43,55.39
4566,40854,34,15.69
4567,3665,32,42.98
4568,6034,45,23.76
4569,36324,27,77.95
4570,22284,23,67.2
4571,49850,28,25.53
4572,30458,36,49.95
4573,10846,35,31.34
4574,28181,46,57.61
4575,9453,18,101.13
4576,5749,15,30.11
4577,49889,5,49.0
4578,2230,40,140.23
4579,42470,49,11.24
4580,48008,40,35.87
4581,43541,21,8.61
4582,5748,45,17.34
4583,6655,36,77.35
4584,19833,21,7.31
4585,48141,20,31.49
4586,7113,41,9.4
4587,10905,31,1.21
4588,37083,23,58.82
4589,2188,1,39.7
4590,45887,33,91.95
4591,31070,40,40.49
4592,44190,50,38.41
4593,22001,2,2.5
4594,37477,23,8.66
4595,46289,32,25.29
4596,8034,44,94.23
4597,11464,22,76.12
4598,31830,11,77.51
4599,43735,33,59.72
4600,7985,39,4.77
4601,21664,11,56.79
4602,17645,34,3.73
4603,46178,25,50.46
4604,5391,12,5.92
4605,40054,5,42.21
4606,37648,20,150.52
4607,31198,40,93.17
4608,4801,33,11.24
4609,1004,15,5.93
4610,21829,33,116.58
4611,34561,36,46.65
4612,4854,27,36.52
4613,22682,16,60.79
4614,33632,26,59.15
4615,13111,44,46.34
4616,28179,32,21.76
4617,19758,27,32.22
4618,29579,22,39.17
4619,40150,17,29.62
4620,25057,39,62.12
4621,34012,13,75.88
4622,41813,41,19.98
4623,20273,47,17.7
4624,44871,8,9.35
4625,44969,38,18.3
4626,26768,2,13.79
4627,9965,21,82.29
4628,14741,49,23.69
4629,26317,20,36.98
4630,3308,30,89.66
4631,36157,33,69.36
4632,13773,11,94.91
4633,265,44,8.56
4634,13563,46,10.79
4635,42037,15,51.21
4636,29841,48,27.58
4637,7375,23,51.07
4638,40969,30,22.77
4639,6741,22,34.65
4640,42459,11,6.09
4641,1971,40,15.7
4642,48172,37,78.84
4643,34949,7,114.96
4644,33901,35,32.56
4645,30226,18,33.88
4646,37213,11,39.75
4647,23517,41,8.8
4648,9003,31,3.33
4649,19921,36,56.34
4650,24971,13,12.36
4651,48258,50,129.21
4652,39785,9,51.36
4653,42142,43,8.05
4654,48900,14,131.96
4655,30437,21,54.96
4656,19918,37,52.39
4657,8160,37,128.14
4658,20522,41,19.06
4659,41688,37,95.82
4660,21429,21,41.98
4661,44702,20,25.63
4662,24122,12,12.72
4663,263,26,27.58
4664,17937,40,51.43
4665,8340,6,156.85
4666,37832,14,125.49
4667,49248,25,8.78
4668,49761,38,13.54
4669,19445,8,8.94
4670,13578,1,24.61
4671,40898,49,7.02
4672,10108,32,38.37
4673,25507,30,24.9
4674,12443,36,32.03
4675,5846,21,13.55
4676,33111,18,52.86
4677,47127,49,30.33
4678,12609,13,13.22
4679,32973,48,118.28
4680,6268,43,212.53
4681,322,22,10.47
4682,26966,28,71.61
4683,33871,25,36.11
4684,33769,30,7.0
4685,27092,4,31.01
4686,4001,13,88.18
4687,22701,48,58.64
4688,41946,16,94.74
4689,22875,5,101.39
4690,2187,2,20.11
4691,8521,3,216.37
4692,9711,15,30.55
4693,20313,31,43.87
4694,31419,49,15.07
4695,44972,3,112.76
4696,12846,25,17.47
4697,26506,13,40.25
4698,12679,5,40.69
4699,4743,42,70.71
4700,32064,31,3.65
4701,26656,18,53.17
4702,43822,20,47.23
4703,24906,29,32.93
4704,7526,24,36.83
4705,30767,24,62.99
4706,44469,6,21.87
4707,42857,10,4.95
4708,19364,35,30.01
4709,21018,11,15.26
4710,39577,29,30.93
4711,3424,27,73.1
4712,49965,41,22.45
4713,5573,44,53.72
4714,23833,1,69.5
4715,16654,5,13.03
4716,27824,4,56.95
4717,7814,44,18.94
4718,22916,8,1.33
4719,14421,22,70.38
4720,14708,12,32.25
4721,6867,3,67.08
4722,5750,28,30.12
4723,3510,33,84.6
4724,39279,34,10.37
4725,25550,27,5.01
4726,41829,12,24.83
4727,45325,38,46.03
4728,5059,47,5.29
4729,5074,28,4.8
4730,6968,13,28.93
4731,24819,5,50.61
4732,32941,48,161.45
4733,9983,32,7.92
4734,47576,4,66.19
4735,21895,5,60.47
4736,33727,33,2.38
4737,4941,45,19.57
4738,14211,45,60.3
4739,10605,44,95.02
4740,12301,29,5.46
4741,18075,9,41.46
4742,20891,8,18.48
4743,43411,20,5.2
4744,11036,23,9.92
4745,8029,23,43.68
4746,12463,32,100.2
4747,26455,47,3.31
4748,46014,36,53.59
